,id,lang,description,bot,translation,test_set_1,test_set_2,description_lang
869,316120129,en,"find a way, not an excuse.",0,"['find a way, not an excuse.']",0.0,0.0,en
870,183765902,en,everything happens for a reason,0,['everything happens for a reason'],0.0,0.0,en
871,477542555,zh-tw,台湾人。バンプが大好きです。  モンハン／ゴッドイーター／ポケモン,0,['Taiwanese. Bumps you can. Monster Hunter/game/Pokemon'],0.0,0.0,ja
872,3042681007,en,,0,,1.0,0.0,en
873,232678324,en,I like Boys :D,0,['I like Boys :D'],0.0,0.0,en
874,619201618,en,Too blessed to be stressed,0,['Too blessed to be stressed'],0.0,0.0,en
875,1637563074,en,"ytp(mv)er, musician, occasional artist and nerd (also a living glitch) / i yell at things a lot and tweet german sometimes | 19 | priv: @lmreallygay",0,"['ytp(mv)er, musician, occasional artist and nerd (also a living glitch) / i yell at things a lot and tweet german sometimes | 19 | priv: @lmreallygay']",1.0,1.0,en
876,1381970808,es,21. Spanish. Life's too short to be afraid.,0,"[""21. Spanish. Life's too short to be afraid.""]",0.0,0.0,en
877,2374759993,en,♦ Got a problem with me? Solve it ♦ ♤Think I'm tripping'? Tie my shoe ♤ ♛ Can't stand me? Sit down ♛ ☠ Can't face me? Turn around ☠ ✞ Love me? Great ✞ ☁ †,0,"[""♦ Got a problem with me? Solve it ♦ ♤Think I'm tripping'? Tie my shoe ♤ ♛ Can't stand me? Sit down ♛ ☠ Can't face me? Turn around ☠ ✞ Love me? Great ✞ ☁ †""]",0.0,0.0,en
878,2238512887,en,"An energetic, 19-year-old RP writer and a connoisseur of fun and silliness. Esdeath fanboy. Hobbies are anime, manga, games and martial arts. RP Accounts listed",0,"['An energetic, 19-year-old RP writer and a connoisseur of fun and silliness. Esdeath fanboy. Hobbies are anime, manga, games and martial arts. RP Accounts listed']",0.0,0.0,en
879,428421268,en,"Liquor Store Manager. Obsessed with life's necessities (food and drink). Born an Ontario girl, settled on the West Coast. Currently travelling South America.",0,"[""Liquor Store Manager. Obsessed with life's necessities (food and drink). Born an Ontario girl, settled on the West Coast. Currently travelling South America.""]",0.0,0.0,en
880,2956613720,Select Language...,,0,,1.0,1.0,Select Language...
881,2157249587,en,diva is a female version of a hustla snapchat•princessleh01,0,['diva is a female version of a hustla snapchat•princessleh01'],1.0,1.0,en
882,19478719,en,,0,,0.0,0.0,en
883,58292961,en,"Family man, Love my wife and my two boys. Love movies, music, PC, my PS3, Gibraltar and Motor Racing (F1)",0,"['Family man, Love my wife and my two boys. Love movies, music, PC, my PS3, Gibraltar and Motor Racing (F1)']",1.0,0.0,en
884,251905557,en,Venezuelan/Peruvian football fan. Culé. Regularly post bad jokes,0,['Venezuelan/Peruvian football fan. Culé. Regularly post bad jokes'],1.0,0.0,en
885,1161256308,en,I like music. Instagram: leslieagarciaa,0,['I like music. Instagram: leslieagarciaa'],0.0,0.0,en
886,3084357732,en,Shingeki No Kyojin Free! Tokyo Ghoul Angel Beats Death Note Vanguard Black Butler Sword Art Online Golden Time Parasyte Strike The Blood Clannad Pokemon....more,0,['Shingeki No Kyojin Free! Tokyo Ghoul Angel Beats Death Note Vanguard Black Butler Sword Art Online Golden Time Parasyte Strike The Blood Clannad Pokemon....more'],1.0,0.0,en
887,186978312,en,Infatuated by @AlexDomingi ❤.Gooner⚽,0,['Infatuated by @AlexDomingi ❤.Gooner⚽'],0.0,0.0,en
888,546096491,en,I am no art.,0,['I am no art.'],1.0,0.0,en
889,1433206302,en,Old School RnB ❤,0,['Old School RnB ❤'],0.0,0.0,en
890,99716926,en,"They say ya are what ya eat, that’s pua funny thor, I divent rememba eating the propperest, bestest, most good looking gangsta in the UK",0,"['They say ya are what ya eat, that’s pua funny thor, I divent rememba eating the propperest, bestest, most good looking gangsta in the UK']",0.0,0.0,en
891,2907385266,en,,0,,1.0,1.0,en
892,332829606,en,"Leanatic , Montourage , Gleek, Screamer ..OTH,PLL,ARROW,FLASH,TVD,GG...❤ I Love You Cory and  Always Will❤ ...!.!.!.",0,"['Leanatic , Montourage , Gleek, Screamer ..OTH,PLL,ARROW,FLASH,TVD,GG...❤ I Love You Cory and  Always Will❤ ...!.!.!.']",1.0,1.0,en
893,2174730115,es,MUSE-Arctic Monkeys-Franz-Kasabian-Killers-Royal Blood-KoL-Snow Patrol- Foo's- Florence &TM-Kylie Minogue-Lana Del Rey-The XX//////GoT-TWD-PLL-HIMYM,0,"[""MUSE-Arctic Monkeys-Franz-Kasabian-Killers-Royal Blood-KoL-Snow Patrol- Foo's- Florence &TM-Kylie Minogue-Lana Del Rey-The XX//////GoT-TWD-PLL-HIMYM""]",0.0,0.0,en
894,3888491,en,"Founder of Ladda, Founder of Copygram, Partner at Winternet. - Kitesurfing, Food & Wine. Loves Music. A Social serial entrepreneur from Sweden.",0,"['Founder of Ladda, Founder of Copygram, Partner at Winternet. - Kitesurfing, Food & Wine. Loves Music. A Social serial entrepreneur from Sweden.']",1.0,1.0,en
895,3037199234,en,,0,,0.0,0.0,en
896,599745022,en,"Hobby farmer, graphic artist, music lover, home cook, border collie owner.",0,"['Hobby farmer, graphic artist, music lover, home cook, border collie owner.']",0.0,0.0,en
897,219404734,en,Beautiful things happen when you distance yourself from negativity...,0,['Beautiful things happen when you distance yourself from negativity...'],0.0,0.0,en
898,1023331706,en,I solemnly swear that I am up to no good. // Don't ever look down on people. Only God sits that high.,0,"[""I solemnly swear that I am up to no good. // Don't ever look down on people. Only God sits that high.""]",0.0,0.0,en
899,625400643,en,"The original werewolf with stripes since 1988 - Web & videogame developer, handy wolf, old skool computer/consoles & Engrish fan.",0,"['The original werewolf with stripes since 1988 - Web & videogame developer, handy wolf, old skool computer/consoles & Engrish fan.']",1.0,0.0,en
900,215533065,en,"Passionate about beauty, health, skincare & wellness. Beauty Product Junkie.  Seeing private clients for skincare consulting & anti-aging! Licensed Esthetician.",0,"['Passionate about beauty, health, skincare & wellness. Beauty Product Junkie.  Seeing private clients for skincare consulting & anti-aging! Licensed Esthetician.']",0.0,0.0,en
901,85067793,en,Simply Complicated Organized Mess Of Random Logic,0,['Simply Complicated Organized Mess Of Random Logic'],0.0,0.0,en
902,14235705,en,"Tweeting about Video Games, GNU/Linux, Computers, Japan, other interesting stuff. Death by Horror Co-host. Nokia Japan graduate. TLUG Member. Mozilla Summiteer",0,"['Tweeting about Video Games, GNU/Linux, Computers, Japan, other interesting stuff. Death by Horror Co-host. Nokia Japan graduate. TLUG Member. Mozilla Summiteer']",0.0,0.0,en
903,108701807,en,nothing to see here.. carry on..  --  Kik & SnapChat : ward_baluch,0,['nothing to see here.. carry on..  --  Kik & SnapChat : ward_baluch'],0.0,0.0,en
904,429789520,es,- Smiling is cheaper than electricity and gives more light.                         Scottish proverb,0,['- Smiling is cheaper than electricity and gives more light.                         Scottish proverb'],1.0,1.0,en
905,60278487,en,Philippians 1:3 ♥ | Island bum | Blessed | Sold-out to Jesus,0,['Philippians 1:3 ♥ | Island bum | Blessed | Sold-out to Jesus'],0.0,0.0,en
906,83390456,en,Dare to soar - how successful you are is determined by your attitude.,0,['Dare to soar - how successful you are is determined by your attitude.'],1.0,1.0,en
907,564336147,en,We're stronger together than apart,0,"[""We're stronger together than apart""]",0.0,0.0,en
908,242205664,en,✉️ DM's Open from 7AM to 4:30PM M-F #Ex'sWelcome,0,"[""✉️ DM's Open from 7AM to 4:30PM M-F #Ex'sWelcome""]",0.0,0.0,en
909,1478592602,en,BHS/Junior. Follow my twin @Crystal_twin2. FCHS (First Class High Society) is my mob. I aspire to be something great. Being unsuccessful is my greatest fear.,0,['BHS/Junior. Follow my twin @Crystal_twin2. FCHS (First Class High Society) is my mob. I aspire to be something great. Being unsuccessful is my greatest fear.'],1.0,0.0,en
910,3054142278,en,Relatively anonymous on here and loving it! #GoldenStateWarriors #SanFrancisco49er's #SFGiants #OaklandA's #Single #Mommy,0,"[""Relatively anonymous on here and loving it! #GoldenStateWarriors #SanFrancisco49er's #SFGiants #OaklandA's #Single #Mommy""]",0.0,0.0,en
911,300374583,en,"#noshallowniggas#,#DTFBOYS#GOODSEX,#THICK#noBS,#CUMONMYASS,#boys,#goodnasty#nastyfreaksONLY cum dripping if n0+ d⊙n+ b b!0ωN m€ ^",0,"['#noshallowniggas#,#DTFBOYS#GOODSEX,#THICK#noBS,#CUMONMYASS,#boys,#goodnasty#nastyfreaksONLY cum dripping if n0+ d⊙n+ b b!0ωN m€ ^']",0.0,0.0,en
912,1041326394,en,#UNC19,0,['#UNC19'],0.0,0.0,en
913,2596834903,en,,0,,1.0,0.0,en
914,3116708222,en,"Opiniâtre, Taiwanista, Wall Painter and Bellycheerer",0,"['Stubborn, Taiwanista, Wall Painter and Bellycheerer']",0.0,0.0,fr
915,65984518,en,:::::.#BirthRight....:.:.Love.::::Do Good..:.:...:..:Patience,0,[':::::.#BirthRight....:.:.Love.::::Do Good..:.:...:..:Patience'],1.0,0.0,en
916,128111467,en,#Vine : Supa_Dupa_Luis #Facebook: Find ME! Hahah Aint got time for it!,0,['#Coming up : Supa_Dupa_Luis #Facebook: Find ME! Hahah Aint got time for it!'],0.0,0.0,ro
917,241157629,en,- Dolphins - Dodgers - Celtics -,0,['- Dolphins - Dodgers - Celtics -'],0.0,0.0,en
918,726729494,en,hi im mika and i want people to stop [genderqueer] [ey/em/eir],0,['hi im mika and i want people to stop [genderqueer] [ey/em/eir]'],0.0,0.0,en
919,707660496,en,you Learn And You live,0,['you Learn And You live'],0.0,0.0,en
920,77558505,en,Enjoying Life and tweeting about it..,0,['Enjoying Life and tweeting about it..'],0.0,0.0,en
921,369285103,en,Im filled with hate but in a cute way,0,['Im filled with hate but in a cute way'],0.0,0.0,en
922,2596494170,en,18 yo | FASTian | Music| forever in relation with Football ! Blood group :Madridista + | Insta: usamashahid25 |,0,['18 yo | FASTian | Music| forever in relation with Football ! Blood group :Madridista + | Insta: usamashahid25 |'],0.0,0.0,en
923,208200663,en,GOLD ✨ BLOODED. #SEMO18 ❤️,0,['GOLD ✨ BLOODED. #SEMO18 ❤️'],0.0,0.0,en
924,541711129,en,fantasticly musik artist,0,['fantasticly musik artist'],0.0,0.0,en
925,3087465981,en,Public Relations for the MCDiamond Network,0,['Public Relations for the MCDiamond Network'],0.0,0.0,en
926,251633570,en,"You know,we aren't meant to exist in the outside world~",0,"[""You know,we aren't meant to exist in the outside world~""]",0.0,0.0,en
927,42401379,en,And I was just another pack of cigarettes.,0,['And I was just another pack of cigarettes.'],0.0,0.0,en
928,456150594,en,Visionary. |@OOutcome.| #OKStateUniversity #TheGenesis,0,['Visionary. |@OOutcome.| #OKStateUniversity #TheGenesis'],0.0,0.0,en
929,25693756,en,"Fan of the LA Kings, Dodgers, Chargers, Knicks & USWNT. Love traveling, trying new foods and cooking. Jameson is my vice. Part of the finance world.",0,"['Fan of the LA Kings, Dodgers, Chargers, Knicks & USWNT. Love traveling, trying new foods and cooking. Jameson is my vice. Part of the finance world.']",0.0,0.0,en
930,352944559,es,"hola me llamo maria jesus campos madrigal,vivo en españa y me encanta michael jackson,viva el rey del pop vuelve prontito love you I made a video hope you like",0,"['hello my name is maria jesus campos madrigal,I live in spain and I love michael jackson,long live the king of pop returns prontito love you I made a video hope you like']",1.0,0.0,es
931,901659314,en,,0,,1.0,1.0,en
932,140717029,en,I can do ALL things.. #MODJordan. Over. Everything,0,['I can do ALL things.. #MODJordan. Over. Everything'],0.0,0.0,en
933,555411470,en,Keep Calm and wait for your turn #ShiaGenocide #NUSTIAN #Freak #islamist  #StMarian  #Maulai  #Muslim #shia  |18,0,['Keep Calm and wait for your turn #ShiaGenocide #NUSTIAN #Freak #islamist  #StMarian  #Maulai  #Muslim #shia  |18'],1.0,1.0,en
934,2250794221,en,Studying BS Computer Science at Comsats Institute of Information Technology,0,['Studying BS Computer Science at Comsats Institute of Information Technology'],0.0,0.0,en
935,571579758,en,"❝ I do not love you to the moon and back; that is merely 252088 miles, and there is no number in the world that can measure how much I love you. @Harry_Styles ❞",0,"['❝ I do not love you to the moon and back; that is merely 252088 miles, and there is no number in the world that can measure how much I love you. @Harry_Styles ❞']",0.0,0.0,en
936,426334161,en,kinda like @adrianna9wells a lot,0,['kinda like @adrianna9wells a lot'],1.0,1.0,en
937,213261669,en,"Father, Life lover, Truth Seeker, Adventurer",0,"['Father, Life lover, Truth Seeker, Adventurer']",0.0,0.0,en
938,28340717,en,"Сarefully crafted private walking tours and touristic activities in Madrid and Spain, led by enthusiastic and experienced local tour guides.",0,"['Сarefully crafted private walking tours and touristic activities in Madrid and Spain, led by enthusiastic and experienced local tour guides.']",0.0,0.0,en
939,85841150,en,"When I stand before God at the end of my life, I would hope that I not have a single bit of talent left, and I could say I used everything you gave me.",0,"['When I stand before God at the end of my life, I would hope that I not have a single bit of talent left, and I could say I used everything you gave me.']",0.0,0.0,en
940,811928833,en,"Dancer and choreographer in LA, but a Long Islander at heart. AbstraKT Beings. Piano teacher. Aspiring writer, comedian, wine collector, and money owner.",0,"['Dancer and choreographer in LA, but a Long Islander at heart. AbstraKT Beings. Piano teacher. Aspiring writer, comedian, wine collector, and money owner.']",1.0,0.0,en
941,256256185,en,Jesus is better || romans 10:15 ||,0,['Jesus is better || romans 10:15 ||'],1.0,0.0,en
942,21281949,en,"Ex-book marketeer • Future entrepreneur & epicure • Painter, writer, blogger, book hoarder • Still roaming random roads • Coffee addict • instagram: maggiemelba",0,"['Ex-book marketeer • Future entrepreneur & epicure • Painter, writer, blogger, book hoarder • Still roaming random roads • Coffee addict • instagram: maggiemelba']",1.0,1.0,en
943,455950099,en,"Scientist in mind, artist at heart. Can't choose between the two #I4TANDT #Designer #MissFancyFashionHouse",0,"[""Scientist in mind, artist at heart. Can't choose between the two #I4TANDT #Designer #MissFancyFashionHouse""]",1.0,0.0,en
944,2510903360,en,| 2-28-15 | ❤ | 4-25-15 |,0,['| 2-28-15 | ❤ | 4-25-15 |'],0.0,0.0,
945,2347768868,en,,0,,0.0,0.0,en
946,46961288,en,Investigate Obliterate Recreate Replicate I'm Mighty No. 6859!I'm also one of the Load Screen Pirates. Follow us @LoadScreenPirat,0,"[""Investigate Obliterate Recreate Replicate I'm Mighty No. 6859!I'm also one of the Load Screen Pirates. Follow us @LoadScreenPirat""]",0.0,0.0,en
947,1736045779,en,"Musician, aspiring to be a cop then detective, & FBI/DEA agent dreamer. #CountryGirl #AutismAwareness #AutismAcceptance #CountryMusic #TexasCountry #TrialJunkie",0,"['Musician, aspiring to be a cop then detective, & FBI/DEA agent dreamer. #CountryGirl #AutismAwareness #AutismAcceptance #CountryMusic #TexasCountry #TrialJunkie']",0.0,0.0,en
948,57376225,en,"Smart 'S' who your mommy asked you not to follow or get followed by.Statutory Warning: If you dare to follow me, I will follow back. Mind it!!",0,"[""Smart 'S' who your mommy asked you not to follow or get followed by.Statutory Warning: If you dare to follow me, I will follow back. Mind it!!""]",0.0,0.0,en
949,120705454,en,Vivite Somnia || Voracious reader. :),0,['Vivite Somnia || Voracious reader. :)'],0.0,0.0,en
950,407225208,es,"This is the Official twitter of Marcos Diaz Pleite. Un joven trabajador, deportista, dibujante y amigo de sus amigos.",0,"['This is the Official twitter of Marcos Diaz Pleite. A young worker, an athlete, a cartoonist and friend of his friends.']",1.0,1.0,es
951,2158122428,en,"Postdoc at Shih Hsin Uni; Heidelberg & Columbia alumna; Chinese media, ideology, public diplomacy, Greater China politics and society. Usual disclaimers",0,"['Postdoc at Shih Hsin Uni; Heidelberg & Columbia alumna; Chinese media, ideology, public diplomacy, Greater China politics and society. Usual disclaimers']",0.0,0.0,en
952,1167773802,en,Embracing the inappropriate.✌,0,['Embracing the inappropriate.✌'],0.0,0.0,en
953,3037256261,en,ιg:@мaмι.мarιa 9⃣0⃣1⃣,0,['dimaga 9⃣0⃣1⃣'],0.0,0.0,ru
954,97484136,en,"Engineer, Believes in eternal happiness, Blogger, Always ready to learn, A mini philosopher, A proud revolutionary, I get into dialogues but not debates",0,"['Engineer, Believes in eternal happiness, Blogger, Always ready to learn, A mini philosopher, A proud revolutionary, I get into dialogues but not debates']",1.0,1.0,en
955,1082117736,en,100% Cebuana | 21| Hospitality Management graduate |⚓ JGE'S PROPERTY ⚓| I'm one of a kind and priceless,0,"[""100% Cebuana | 21| Hospitality Management graduate |⚓ JGE'S PROPERTY ⚓| I'm one of a kind and priceless""]",0.0,0.0,en
956,1478531461,en,"A's, Mets, Warriors, Lakers, Sharks, Red Wings",0,"[""A's, Mets, Warriors, Lakers, Sharks, Red Wings""]",0.0,0.0,en
957,30750923,en,,0,,0.0,0.0,en
958,559486409,es,"'If you got Haters, you must be doing something Right. Instagram: Mariozzelote",0,"[""'If you got Haters, you must be doing something Right. Instagram: Mariozzelote""]",0.0,0.0,en
959,188961582,en,"Born and Raised in RIGraduate of URILived in Woonsocket, RI, Key West FLBorn into construction family, built sold and financed Real Estate.  NC R.E.Broker",0,"['Born and Raised in RIGraduate of URILived in Woonsocket, RI, Key West FLBorn into construction family, built sold and financed Real Estate.  NC R.E.Broker']",0.0,0.0,en
960,317273582,en,Go confidently in the direction of your dreams. Live the life you have imagined.                                              - Henry David Thoreau.,0,['Go confidently in the direction of your dreams. Live the life you have imagined.                                              - Henry David Thoreau.'],0.0,0.0,en
